ibge;municipio;ano;populacao
251200;Pocinhos;2020;18708
251203;Poço Dantas;2020;3882
251207;Poço de José de Moura;2020;4337
251210;Pombal;2020;32802
251220;Prata;2020;4238
251230;Princesa Isabel;2020;23549
251240;Puxinanã;2020;13741
251250;Queimadas;2020;44179
251260;Quixabá;2020;1983
251270;Remígio;2020;19798
251274;Riachão;2020;3619
251275;Riachão do Bacamarte;2020;4541
251276;Riachão do Poço;2020;4540
251278;Riacho de Santo Antônio;2020;1974
251280;Riacho dos Cavalos;2020;8541
251290;Rio Tinto;2020;24218
251300;Salgadinho;2020;3931
251310;Salgado de São Félix;2020;12131
251315;Santa Cecília;2020;6541
251320;Santa Cruz;2020;6581
251330;Santa Helena;2020;5871
251335;Santa Inês;2020;3593
251340;Santa Luzia;2020;15426
251370;Santa Rita;2020;137349
251380;Santa Teresinha;2020;4562
251350;Santana de Mangueira;2020;5129
251360;Santana dos Garrotes;2020;6986
251385;Santo André;2020;2509
251392;São Bentinho;2020;4566
251390;São Bento;2020;34344
251396;São Domingos;2020;3097
251394;São Domingos do Cariri;2020;2630
251398;São Francisco;2020;3384
251400;São João do Cariri;2020;4184
250070;São João do Rio do Peixe;2020;18026
251410;São João do Tigre;2020;4415
251420;São José da Lagoa Tapada;2020;7626
251430;São José de Caiana;2020;6376
251440;São José de Espinharas;2020;4656
251450;São José de Piranhas;2020;20329
251455;São José de Princesa;2020;3950
251460;São José do Bonfim;2020;3588
251465;São José do Brejo do Cruz;2020;1811
251470;São José do Sabugi;2020;4147
251480;São José dos Cordeiros;2020;3618
251445;São José dos Ramos;2020;5998
251490;São Mamede;2020;7702
251500;São Miguel de Taipu;2020;7410
251510;São Sebastião de Lagoa de Roça;2020;11728
251520;São Sebastião do Umbuzeiro;2020;3512
251540;São Vicente do Seridó;2020;10848
251530;Sapé;2020;52804
251550;Serra Branca;2020;13754
251560;Serra da Raiz;2020;3131
251570;Serra Grande;2020;2916
251580;Serra Redonda;2020;7021
251590;Serraria;2020;6068
251593;Sertãozinho;2020;5089
251597;Sobrado;2020;7815
251600;Solânea;2020;26227
251610;Soledade;2020;15102
251615;Sossêgo;2020;3594
251620;Sousa;2020;69723
251630;Sumé;2020;17031
251640;Tacima;2020;10969
251650;Taperoá;2020;15441
251660;Tavares;2020;14759
251670;Teixeira;2020;15248
251675;Tenório;2020;3081
251680;Triunfo;2020;9464
251690;Uiraúna;2020;15300
251700;Umbuzeiro;2020;9911
251710;Várzea;2020;2841
251720;Vieirópolis;2020;5372
250550;Vista Serrana;2020;3824
251740;Zabelê;2020;2255
260005;Abreu e Lima;2020;100350
260010;Afogados da Ingazeira;2020;37404
260020;Afrânio;2020;19810
260030;Agrestina;2020;25065
260040;Água Preta;2020;37082
260050;Águas Belas;2020;43686
260060;Alagoinha;2020;14718
260070;Aliança;2020;38397
260080;Altinho;2020;22984
260090;Amaraji;2020;22870
260100;Angelim;2020;11226
260105;Araçoiaba;2020;20733
260110;Araripina;2020;84864
260120;Arcoverde;2020;74822
260130;Barra de Guabiraba;2020;14510
260140;Barreiros;2020;42764
260150;Belém de Maria;2020;12122
260160;Belém do São Francisco;2020;20730
260170;Belo Jardim;2020;76687
260180;Betânia;2020;12765
260190;Bezerros;2020;60880
260200;Bodocó;2020;38378
260210;Bom Conselho;2020;48767
260220;Bom Jardim;2020;39236
260230;Bonito;2020;38117
260240;Brejão;2020;8987
260250;Brejinho;2020;7488
260260;Brejo da Madre de Deus;2020;51225
260270;Buenos Aires;2020;13190
260280;Buíque;2020;58919
260290;Cabo de Santo Agostinho;2020;208944
260300;Cabrobó;2020;34503
260310;Cachoeirinha;2020;20501
260320;Caetés;2020;28904
260330;Calçado;2020;11018
260340;Calumbi;2020;5747
260345;Camaragibe;2020;158899
260350;Camocim de São Félix;2020;18900
260360;Camutanga;2020;8572
260370;Canhotinho;2020;24773
260380;Capoeiras;2020;20048
260390;Carnaíba;2020;19609
260392;Carnaubeira da Penha;2020;13025
260400;Carpina;2020;84395
260410;Caruaru;2020;365278
260415;Casinhas;2020;14368
260420;Catende;2020;43340
260430;Cedro;2020;11891
260440;Chã de Alegria;2020;13606
260450;Chã Grande;2020;21815
260460;Condado;2020;26590
260470;Correntes;2020;18268
260480;Cortês;2020;12560
260490;Cumaru;2020;10192
260500;Cupira;2020;24173
260510;Custódia;2020;37375
260515;Dormentes;2020;19079
260520;Escada;2020;69292
260530;Exu;2020;31766
260540;Feira Nova;2020;22247
260545;Fernando de Noronha;2020;3101
260550;Ferreiros;2020;12170
260560;Flores;2020;22618
260570;Floresta;2020;33184
260580;Frei Miguelinho;2020;15546
260590;Gameleira;2020;31318
260600;Garanhuns;2020;140577
260610;Glória do Goitá;2020;30701
260620;Goiana;2020;80055
260630;Granito;2020;7537
260640;Gravatá;2020;84699
260650;Iati;2020;19241
260660;Ibimirim;2020;29412
260670;Ibirajuba;2020;7768
260680;Igarassu;2020;118370
260690;Iguaracy;2020;12247
260760;Ilha de Itamaracá;2020;26672
260700;Inajá;2020;23645
260710;Ingazeira;2020;4543
260720;Ipojuca;2020;97669
260730;Ipubi;2020;31187
260740;Itacuruba;2020;4966
260750;Itaíba;2020;26308
260765;Itambé;2020;36471
260770;Itapetim;2020;13553
260775;Itapissuma;2020;26900
260780;Itaquitinga;2020;17006
260790;Jaboatão dos Guararapes;2020;706867
260795;Jaqueira;2020;11644
260800;Jataúba;2020;17228
260805;Jatobá;2020;14850
260810;João Alfredo;2020;34075
260820;Joaquim Nabuco;2020;16011
260825;Jucati;2020;11485
260830;Jupi;2020;14922
260840;Jurema;2020;15431
260850;Lagoa de Itaenga;2020;21460
260845;Lagoa do Carro;2020;18252
260860;Lagoa do Ouro;2020;13224
260870;Lagoa dos Gatos;2020;16318
260875;Lagoa Grande;2020;25849
260880;Lajedo;2020;40589
260890;Limoeiro;2020;56198
260900;Macaparana;2020;25472
260910;Machados;2020;16321
260915;Manari;2020;21776
260920;Maraial;2020;11220
260930;Mirandiba;2020;15470
261430;Moreilândia;2020;11270
260940;Moreno;2020;63294
260950;Nazaré da Mata;2020;32573
260960;Olinda;2020;393115
260970;Orobó;2020;23935
260980;Orocó;2020;15152
260990;Ouricuri;2020;69969
261000;Palmares;2020;63500
261010;Palmeirina;2020;7600
261020;Panelas;2020;26456
261030;Paranatama;2020;11566
261040;Parnamirim;2020;22106
261050;Passira;2020;28894
261060;Paudalho;2020;56929
261070;Paulista;2020;334376
261080;Pedra;2020;22668
261090;Pesqueira;2020;67735
261100;Petrolândia;2020;36901
261110;Petrolina;2020;354317
261120;Poção;2020;11305
261130;Pombos;2020;27148
261140;Primavera;2020;15101
261150;Quipapá;2020;26175
261153;Quixaba;2020;6805
261160;Recife;2020;1653461
261170;Riacho das Almas;2020;20646
261180;Ribeirão;2020;47616
261190;Rio Formoso;2020;23628
261200;Sairé;2020;9764
261210;Salgadinho;2020;11068
261220;Salgueiro;2020;61249
261230;Saloá;2020;15862
261240;Sanharó;2020;26890
261245;Santa Cruz;2020;15558
261247;Santa Cruz da Baixa Verde;2020;12650
261250;Santa Cruz do Capibaribe;2020;109897
261255;Santa Filomena;2020;14562
261260;Santa Maria da Boa Vista;2020;42100
261270;Santa Maria do Cambucá;2020;14223
261280;Santa Terezinha;2020;11865
261290;São Benedito do Sul;2020;16069
261300;São Bento do Una;2020;60042
261310;São Caitano;2020;37368
261320;São João;2020;22899
261330;São Joaquim do Monte;2020;21398
261340;São José da Coroa Grande;2020;21586
261350;São José do Belmonte;2020;34021
261360;São José do Egito;2020;34110
261370;São Lourenço da Mata;2020;114079
261380;São Vicente Ferrer;2020;18085
261390;Serra Talhada;2020;86915
261400;Serrita;2020;19196
261410;Sertânia;2020;36050
261420;Sirinhaém;2020;46361
261440;Solidão;2020;6021
261450;Surubim;2020;65647
261460;Tabira;2020;28694
261470;Tacaimbó;2020;12859
261480;Tacaratu;2020;26106
261485;Tamandaré;2020;23623
261500;Taquaritinga do Norte;2020;29127
261510;Terezinha;2020;7198
261520;Terra Nova;2020;10206
261530;Timbaúba;2020;52802
261540;Toritama;2020;46164
261550;Tracunhaém;2020;13813
261560;Trindade;2020;30816
261570;Triunfo;2020;15243
261580;Tupanatinga;2020;27551
261590;Tuparetama;2020;8212
261600;Venturosa;2020;18661
261610;Verdejante;2020;9553
261618;Vertente do Lério;2020;7571
261620;Vertentes;2020;20954
261630;Vicência;2020;32772
261640;Vitória de Santo Antão;2020;139583
261650;Xexéu;2020;14757
270010;Água Branca;2020;20230
270020;Anadia;2020;17526
270030;Arapiraca;2020;233047
270040;Atalaia;2020;47365
270050;Barra de Santo Antônio;2020;16068
270060;Barra de São Miguel;2020;8378
270070;Batalha;2020;18338
270080;Belém;2020;4284
270090;Belo Monte;2020;6710
270100;Boca da Mata;2020;27356
270110;Branquinha;2020;10460
270120;Cacimbinhas;2020;10889
270130;Cajueiro;2020;21331
270135;Campestre;2020;6954
270140;Campo Alegre;2020;57537
270150;Campo Grande;2020;9567
270160;Canapi;2020;17719
270170;Capela;2020;16979
270180;Carneiros;2020;9159
270190;Chã Preta;2020;7311
270200;Coité do Nóia;2020;10643
270210;Colônia Leopoldina;2020;21818
270220;Coqueiro Seco;2020;5864
270230;Coruripe;2020;57294
270235;Craíbas;2020;24309
270240;Delmiro Gouveia;2020;52262
270250;Dois Riachos;2020;11067
270255;Estrela de Alagoas;2020;18255
270260;Feira Grande;2020;22178
270270;Feliz Deserto;2020;4779
270280;Flexeiras;2020;12807
270290;Girau do Ponciano;2020;41237
270300;Ibateguara;2020;15627
270310;Igaci;2020;25613
270320;Igreja Nova;2020;24586
270330;Inhapi;2020;18392
270340;Jacaré dos Homens;2020;5219
270350;Jacuípe;2020;7006
270360;Japaratinga;2020;8403
270370;Jaramataia;2020;5761
270375;Jequiá da Praia;2020;11536
270380;Joaquim Gomes;2020;24081
270390;Jundiá;2020;4137
270400;Junqueiro;2020;24722
270410;Lagoa da Canoa;2020;17771
270420;Limoeiro de Anadia;2020;28771
270430;Maceió;2020;1025360
270440;Major Isidoro;2020;19864
270490;Mar Vermelho;2020;3494
270450;Maragogi;2020;33032
270460;Maravilha;2020;9004
270470;Marechal Deodoro;2020;52380
270480;Maribondo;2020;13193
270500;Mata Grande;2020;25207
270510;Matriz de Camaragibe;2020;24634
270520;Messias;2020;18031
270530;Minador do Negrão;2020;5322
270540;Monteirópolis;2020;7165
270550;Murici;2020;28333
270560;Novo Lino;2020;12764
270570;Olho d'Água das Flores;2020;21738
270580;Olho d'Água do Casado;2020;9441
270590;Olho d'Água Grande;2020;5128
270600;Olivença;2020;11657
270610;Ouro Branco;2020;11535
270620;Palestina;2020;5037
270630;Palmeira dos Índios;2020;73337
270640;Pão de Açúcar;2020;24351
270642;Pariconha;2020;10539
270644;Paripueira;2020;13332
270650;Passo de Camaragibe;2020;15258
270660;Paulo Jacinto;2020;7560
270670;Penedo;2020;63846
270680;Piaçabuçu;2020;17848
270690;Pilar;2020;35212
270700;Pindoba;2020;2905
270710;Piranhas;2020;25183
270720;Poço das Trincheiras;2020;14418
270730;Porto Calvo;2020;27249
270740;Porto de Pedras;2020;7701
270750;Porto Real do Colégio;2020;20112
270760;Quebrangulo;2020;11248
270770;Rio Largo;2020;75394
270780;Roteiro;2020;6649
270790;Santa Luzia do Norte;2020;7320
270800;Santana do Ipanema;2020;47819
270810;Santana do Mundaú;2020;10687
270820;São Brás;2020;6969
270830;São José da Laje;2020;23996
270840;São José da Tapera;2020;32405
270850;São Luís do Quitunde;2020;34692
270860;São Miguel dos Campos;2020;61797
270870;São Miguel dos Milagres;2020;8013
270880;São Sebastião;2020;34290
270890;Satuba;2020;13936
270895;Senador Rui Palmeira;2020;13921
270900;Tanque d'Arca;2020;6138
270910;Taquarana;2020;20072
270915;Teotônio Vilela;2020;44372
270920;Traipu;2020;27826
270930;União dos Palmares;2020;65790
270940;Viçosa;2020;25693
280010;Amparo de São Francisco;2020;2380
280020;Aquidabã;2020;21681
280030;Aracaju;2020;664908
280040;Arauá;2020;9947
280050;Areia Branca;2020;18686
280060;Barra dos Coqueiros;2020;30930
280067;Boquim;2020;26899
280070;Brejo Grande;2020;8353
280100;Campo do Brito;2020;18218
280110;Canhoba;2020;4006
280120;Canindé de São Francisco;2020;30402
280130;Capela;2020;34514
280140;Carira;2020;22239
280150;Carmópolis;2020;16937
280160;Cedro de São João;2020;5913
280170;Cristinápolis;2020;18029
280190;Cumbe;2020;3998
280200;Divina Pastora;2020;5215
280210;Estância;2020;69556
280220;Feira Nova;2020;5601
280230;Frei Paulo;2020;15556
280240;Gararu;2020;11601
280250;General Maynard;2020;3384
280260;Gracho Cardoso;2020;5824
280270;Ilha das Flores;2020;8521
280280;Indiaroba;2020;18149
280290;Itabaiana;2020;96142
280300;Itabaianinha;2020;42166
280310;Itabi;2020;4886
280320;Itaporanga d'Ajuda;2020;34709
280330;Japaratuba;2020;18907
280340;Japoatã;2020;13429
280350;Lagarto;2020;105221
280360;Laranjeiras;2020;30080
280370;Macambira;2020;6961
280380;Malhada dos Bois;2020;3699
280390;Malhador;2020;12653
280400;Maruim;2020;17271
280410;Moita Bonita;2020;11348
280420;Monte Alegre de Sergipe;2020;15175
280430;Muribeca;2020;7639
280440;Neópolis;2020;18703
280445;Nossa Senhora Aparecida;2020;8809
280450;Nossa Senhora da Glória;2020;37324
280460;Nossa Senhora das Dores;2020;26795
280470;Nossa Senhora de Lourdes;2020;6496
280480;Nossa Senhora do Socorro;2020;185706
280490;Pacatuba;2020;14540
280500;Pedra Mole;2020;3285
280510;Pedrinhas;2020;9665
280520;Pinhão;2020;6627
280530;Pirambu;2020;9359
280540;Poço Redondo;2020;35122
280550;Poço Verde;2020;23867
280560;Porto da Folha;2020;28693
280570;Propriá;2020;29692
280580;Riachão do Dantas;2020;19809
280590;Riachuelo;2020;10284
280600;Ribeirópolis;2020;18773
280610;Rosário do Catete;2020;11008
280620;Salgado;2020;20025
280630;Santa Luzia do Itanhy;2020;14121
280650;Santa Rosa de Lima;2020;3923
280640;Santana do São Francisco;2020;7844
280660;Santo Amaro das Brotas;2020;12151
280670;São Cristóvão;2020;91093
280680;São Domingos;2020;11207
280690;São Francisco;2020;3781
280700;São Miguel do Aleixo;2020;3947
280710;Simão Dias;2020;40606
280720;Siriri;2020;8970
280730;Telha;2020;3249
280740;Tobias Barreto;2020;52530
280750;Tomar do Geru;2020;13535
280760;Umbaúba;2020;25550
290010;Abaíra;2020;8710
290020;Abaré;2020;20347
290030;Acajutiba;2020;15187
290035;Adustina;2020;17126
290040;Água Fria;2020;17033
290060;Aiquara;2020;4416
290070;Alagoinhas;2020;152327
290080;Alcobaça;2020;22490
290090;Almadina;2020;5366
290100;Amargosa;2020;37441
290110;Amélia Rodrigues;2020;25048
290115;América Dourada;2020;16090
290120;Anagé;2020;21607
290130;Andaraí;2020;13132
290135;Andorinha;2020;14503
290140;Angical;2020;13938
290150;Anguera;2020;11297
290160;Antas;2020;19479
290170;Antônio Cardoso;2020;11677
290180;Antônio Gonçalves;2020;11878
290190;Aporá;2020;17788
290195;Apuarema;2020;7302
290205;Araças;2020;12208
290200;Aracatu;2020;13045
290210;Araci;2020;54648
290220;Aramari;2020;11461
290225;Arataca;2020;10961
290230;Aratuípe;2020;8837
290240;Aurelino Leal;2020;11299
290250;Baianópolis;2020;13929
290260;Baixa Grande;2020;20449
290265;Banzaê;2020;13240
290270;Barra;2020;53910
290280;Barra da Estiva;2020;20392
290290;Barra do Choça;2020;31209
290300;Barra do Mendes;2020;13833
290310;Barra do Rocha;2020;5612
290320;Barreiras;2020;156975
290323;Barro Alto;2020;15054
290330;Barro Preto;2020;5448
290327;Barrocas;2020;16105
290340;Belmonte;2020;23437
290350;Belo Campo;2020;17109
290360;Biritinga;2020;15984
290370;Boa Nova;2020;12329
290380;Boa Vista do Tupim;2020;18531
290390;Bom Jesus da Lapa;2020;69662
290395;Bom Jesus da Serra;2020;9823
290400;Boninal;2020;14446
290405;Bonito;2020;16884
290410;Boquira;2020;21497
290420;Botuporã;2020;10129
290430;Brejões;2020;14222
290440;Brejolândia;2020;10618
290450;Brotas de Macaúbas;2020;10130
290460;Brumado;2020;67335
290470;Buerarema;2020;18306
290475;Buritirama;2020;21276
290480;Caatiba;2020;6488
290485;Cabaceiras do Paraguaçu;2020;18911
290490;Cachoeira;2020;33567
290500;Caculé;2020;23291
290510;Caém;2020;9058
290515;Caetanos;2020;14608
290520;Caetité;2020;51081
290530;Cafarnaum;2020;18513
290540;Cairu;2020;18427
290550;Caldeirão Grande;2020;13391
290560;Camacan;2020;32006
290570;Camaçari;2020;304302
290580;Camamu;2020;35382
290590;Campo Alegre de Lourdes;2020;28820
290600;Campo Formoso;2020;71487
290610;Canápolis;2020;9703
290620;Canarana;2020;26325
290630;Canavieiras;2020;30906
290640;Candeal;2020;8181
290650;Candeias;2020;87458
290660;Candiba;2020;14368
290670;Cândido Sales;2020;25053
290680;Cansanção;2020;34882
290682;Canudos;2020;16753
290685;Capela do Alto Alegre;2020;11616
290687;Capim Grosso;2020;30862
290689;Caraíbas;2020;8801
290690;Caravelas;2020;22093
290700;Cardeal da Silva;2020;9346
290710;Carinhanha;2020;29070
290720;Casa Nova;2020;72545
290730;Castro Alves;2020;26318
290740;Catolândia;2020;3599
290750;Catu;2020;54970
290755;Caturama;2020;9316
290760;Central;2020;17280
290770;Chorrochó;2020;11200
290780;Cícero Dantas;2020;32576
290790;Cipó;2020;17352
290800;Coaraci;2020;16549
290810;Cocos;2020;18807
290820;Conceição da Feira;2020;22762
290830;Conceição do Almeida;2020;17165
290840;Conceição do Coité;2020;67013
290850;Conceição do Jacuípe;2020;33398
290860;Conde;2020;26035
290870;Condeúba;2020;17178
290880;Contendas do Sincorá;2020;4045
290890;Coração de Maria;2020;22495
290900;Cordeiros;2020;8642
290910;Coribe;2020;14149
290920;Coronel João Sá;2020;15717
290930;Correntina;2020;32191
290940;Cotegipe;2020;13769
290950;Cravolândia;2020;5351
290960;Crisópolis;2020;21163
290970;Cristópolis;2020;13947
290980;Cruz das Almas;2020;63591
290990;Curaçá;2020;34886
291000;Dário Meira;2020;10525
291005;Dias d'Ávila;2020;82432
291010;Dom Basílio;2020;12240
291020;Dom Macedo Costa;2020;4065
291030;Elísio Medrado;2020;8126
291040;Encruzilhada;2020;16446
291050;Entre Rios;2020;41901
290050;Érico Cardoso;2020;10560
291060;Esplanada;2020;37578
291070;Euclides da Cunha;2020;60858
291072;Eunápolis;2020;114396
291075;Fátima;2020;17845
291077;Feira da Mata;2020;5661
291080;Feira de Santana;2020;619609
291085;Filadélfia;2020;16345
291090;Firmino Alves;2020;5629
291100;Floresta Azul;2020;10575
291110;Formosa do Rio Preto;2020;25857
291120;Gandu;2020;32596
291125;Gavião;2020;4440
291130;Gentio do Ouro;2020;11259
291140;Glória;2020;15234
291150;Gongogi;2020;6985
291160;Governador Mangabeira;2020;20762
291165;Guajeru;2020;6646
291170;Guanambi;2020;84928
291180;Guaratinga;2020;20700
291185;Heliópolis;2020;12987
291190;Iaçu;2020;24121
291200;Ibiassucê;2020;9031
291210;Ibicaraí;2020;21378
291220;Ibicoara;2020;19786
291230;Ibicuí;2020;16230
291240;Ibipeba;2020;18319
291250;Ibipitanga;2020;14947
291260;Ibiquera;2020;4046
291270;Ibirapitanga;2020;23404
291280;Ibirapuã;2020;8690
291290;Ibirataia;2020;14882
291300;Ibitiara;2020;16403
291310;Ibititá;2020;17080
291320;Ibotirama;2020;27003
291330;Ichu;2020;6220
291340;Igaporã;2020;15650
291345;Igrapiúna;2020;13091
291350;Iguaí;2020;26963
291360;Ilhéus;2020;159923
291370;Inhambupe;2020;40333
291380;Ipecaetá;2020;14354
291390;Ipiaú;2020;45922
291400;Ipirá;2020;59435
291410;Ipupiara;2020;9911
291420;Irajuba;2020;7279
291430;Iramaia;2020;8197
291440;Iraquara;2020;25478
291450;Irará;2020;29173
291460;Irecê;2020;73524
291465;Itabela;2020;30747
291470;Itaberaba;2020;64646
291480;Itabuna;2020;213685
291490;Itacaré;2020;28684
291500;Itaeté;2020;16110
291510;Itagi;2020;12242
291520;Itagibá;2020;14452
291530;Itagimirim;2020;6825
291535;Itaguaçu da Bahia;2020;14542
291540;Itaju do Colônia;2020;6596
291550;Itajuípe;2020;20398
291560;Itamaraju;2020;64455
291570;Itamari;2020;8003
291580;Itambé;2020;22754
291590;Itanagra;2020;6436
291600;Itanhém;2020;19316
291610;Itaparica;2020;22337
291620;Itapé;2020;8526
291630;Itapebi;2020;10215
291640;Itapetinga;2020;76795
291650;Itapicuru;2020;35883
291660;Itapitanga;2020;10298
291670;Itaquara;2020;8347
291680;Itarantim;2020;19843
291685;Itatim;2020;14539
291690;Itiruçu;2020;12528
291700;Itiúba;2020;36116
291710;Itororó;2020;20388
291720;Ituaçu;2020;19030
